task,episode,step_index,candidates_json,selected_label,selected_action,curr_state_after,done,confidence,entropy,option_probs,score_status
toastBread,toastBread-8,1,"[{""action"": ""put_in"", ""obj1"": ""BreadSliced"", ""obj2"": ""Toaster""}, {""action"": ""put_on"", ""obj1"": ""BreadSliced"", ""obj2"": ""CounterTop-2""}, {""action"": ""put_on"", ""obj1"": ""BreadSliced"", ""obj2"": ""Plate""}, {""action"": ""put_on"", ""obj1"": ""BreadSliced"", ""obj2"": ""CounterTop""}]",A,"{""action"": ""put_in"", ""obj1"": ""BreadSliced"", ""obj2"": ""Toaster""}","toaster (turned on), knife, bread slice. bread slice is on the right of salt shaker. bread slice is above knife. bread slice is on the left of microwave. bread slice is on top of toaster. knife is on the right of salt shaker. knife is on the right of kettle. knife is on the right of pepper shaker. knife is on the right of spatula. knife is on top of first countertop. toaster is on the right of salt shaker. toaster is on the right of pepper shaker. toaster is on the left of microwave. toaster is on top of first countertop. nothing is inside robot gripper.",False,0.9999999965108544,4.6286413326587493e-08,"{""A"": 0.9999999965108544, ""B"": 2.335593030650113e-09, ""C"": 1.9171715070690212e-10, ""D"": 1.0261879595896698e-10, ""E"": 8.592166589194789e-10}",available
toastBread,toastBread-8,2,"[{""action"": ""pick_up"", ""obj1"": ""BreadSliced"", ""obj2"": null}, {""action"": ""toggle_on"", ""obj1"": ""Toaster"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Knife"", ""obj2"": null}, {""action"": ""put_on"", ""obj1"": ""BreadSliced"", ""obj2"": ""Toaster""}]",E,null,,True,0.9524717405449762,0.1192886624332075,"{""A"": 9.154359194341262e-05, ""B"": 0.04742077725487653, ""C"": 3.5495302596762337e-06, ""D"": 1.2389077944158643e-05, ""E"": 0.9524717405449762}",available
toastBread,toastBread-9,0,"[{""action"": ""pick_up"", ""obj1"": ""BreadSliced"", ""obj2"": null}, {""action"": ""toggle_off"", ""obj1"": ""Toaster"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Knife"", ""obj2"": null}, {""action"": ""put_on"", ""obj1"": ""BreadSliced"", ""obj2"": ""CounterTop-1""}]",A,"{""action"": ""pick_up"", ""obj1"": ""BreadSliced"", ""obj2"": null}","toaster (turned on), bread slice. toaster is on the right of salt shaker. toaster is on the right of pepper shaker. toaster is on the left of microwave. toaster is on top of first countertop. bread slice is inside robot gripper.",False,0.9992799888310722,0.003725154267612259,"{""A"": 0.9992799888310722, ""B"": 3.723971395523011e-06, ""C"": 2.9002318389688336e-06, ""D"": 3.723971395523011e-06, ""E"": 0.000709662994297731}",available
toastBread,toastBread-9,1,"[{""action"": ""put_in"", ""obj1"": ""BreadSliced"", ""obj2"": ""Toaster""}, {""action"": ""put_on"", ""obj1"": ""BreadSliced"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""BreadSliced"", ""obj2"": ""Plate""}, {""action"": ""put_on"", ""obj1"": ""BreadSliced"", ""obj2"": ""CounterTop-1""}]",A,"{""action"": ""put_in"", ""obj1"": ""BreadSliced"", ""obj2"": ""Toaster""}","toaster (turned on), bread slice. bread slice is on the right of salt shaker. bread slice is on the left of microwave. bread slice is on top of toaster. toaster is on the right of salt shaker. toaster is on the right of pepper shaker. toaster is on the left of microwave. toaster is on top of first countertop. nothing is inside robot gripper.",False,0.9999999783283957,2.5665971343651895e-07,"{""A"": 0.9999999783283957, ""B"": 1.2501528392939243e-09, ""C"": 4.5990552789834087e-10, ""D"": 4.0586520385181903e-10, ""E"": 1.9555680664047514e-08}",available
toastBread,toastBread-9,2,"[{""action"": ""pick_up"", ""obj1"": ""BreadSliced"", ""obj2"": null}, {""action"": ""toggle_on"", ""obj1"": ""Toaster"", ""obj2"": null}, {""action"": ""put_in"", ""obj1"": ""BreadSliced"", ""obj2"": ""Toaster""}, {""action"": ""pick_up"", ""obj1"": ""ButterKnife"", ""obj2"": null}]",E,null,,True,0.9999691476447279,0.0002265907682160513,"{""A"": 1.7602927592734913e-06, ""B"": 2.753561164171709e-05, ""C"": 1.370917379357119e-06, ""D"": 1.8553349182929052e-07, ""E"": 0.9999691476447279}",available
warmWater,warmWater-1,0,"[{""action"": ""pick_up"", ""obj1"": ""Mug"", ""obj2"": null}, {""action"": ""close"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Faucet"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Plate"", ""obj2"": null}]",E,null,,True,0.9999991450850708,8.414750656716163e-06,"{""A"": 5.043472087787737e-07, ""B"": 3.0590204526481486e-07, ""C"": 1.955568214227997e-08, ""D"": 2.510999291135406e-08, ""E"": 0.9999991450850708}",available
warmWater,warmWater-10,0,"[{""action"": ""pick_up"", ""obj1"": ""Mug"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Plate"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Spatula"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Microwave"", ""obj2"": null}]",A,"{""action"": ""pick_up"", ""obj1"": ""Mug"", ""obj2"": null}","dining table, mug (empty and clean). dining table is above mug. house plant is on top of dining table. mug is inside robot gripper.",False,0.9999935151001297,5.6639960075757506e-05,"{""A"": 0.9999935151001297, ""B"": 9.422392165426979e-07, ""C"": 1.370949970586206e-06, ""D"": 4.450822905756687e-07, ""E"": 3.7266283927709458e-06}",available
warmWater,warmWater-10,1,"[{""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""DiningTable""}, {""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""CounterTop-1""}, {""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""CounterTop-2""}]",B,"{""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""CounterTop""}",mug (empty and clean). mug is on top of first countertop. nothing is inside robot gripper.,False,0.7760373998076,0.33717048624319734,"{""A"": 0.22233843758778657, ""B"": 0.7760373998076, ""C"": 0.0009086465930446955, ""D"": 0.0007076546781983731, ""E"": 7.8613333703767e-06}",available
warmWater,warmWater-10,2,"[{""action"": ""pick_up"", ""obj1"": ""Mug"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""toggle_on"", ""obj1"": ""Faucet"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Kettle"", ""obj2"": null}]",A,"{""action"": ""pick_up"", ""obj1"": ""Mug"", ""obj2"": null}",mug (empty and clean). mug is inside robot gripper.,False,0.9992623295382514,0.0038393124123820973,"{""A"": 0.9992623295382514, ""B"": 5.039755070780793e-07, ""C"": 0.0007096503548930633, ""D"": 2.751613034847892e-05, ""E"": 9.999999767976783e-13}",available
warmWater,warmWater-10,3,"[{""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""CounterTop-1""}, {""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""CounterTop-2""}, {""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""CounterTop-3""}, {""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""DiningTable""}]",A,"{""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""CounterTop-1""}",mug (empty and clean). mug is on top of first countertop. nothing is inside robot gripper.,False,0.9393021324781508,0.14471725198481233,"{""A"": 0.9393021324781508, ""B"": 0.0004045973296365804, ""C"": 0.0002454006852624449, ""D"": 0.06004758217228895, ""E"": 2.873346613019858e-07}",available
warmWater,warmWater-10,4,"[{""action"": ""pick_up"", ""obj1"": ""Mug"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""toggle_on"", ""obj1"": ""CoffeeMachine"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Kettle"", ""obj2"": null}]",A,"{""action"": ""pick_up"", ""obj1"": ""Mug"", ""obj2"": null}",mug (empty and clean). mug is inside robot gripper.,False,0.9999998983557391,1.1457314808090155e-06,"{""A"": 0.9999998983557391, ""B"": 5.3157847141053584e-08, ""C"": 6.348799470724585e-09, ""D"": 3.6534818423655464e-08, ""E"": 5.602795868045165e-09}",available
warmWater,warmWater-10,5,"[{""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""CounterTop-2""}, {""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""CounterTop-3""}, {""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""CounterTop-4""}, {""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""DiningTable""}]",D,"{""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""DiningTable""}","dining table, mug (empty and clean). mug is on top of dining table. house plant is on top of dining table. mug is below house plant. nothing is inside robot gripper.",False,0.9819800773063114,0.05623323363069256,"{""A"": 0.017985595573945384, ""B"": 1.277290325409958e-05, ""C"": 2.105895728362886e-05, ""D"": 0.9819800773063114, ""E"": 4.952592053889354e-07}",available
warmWater,warmWater-10,6,"[{""action"": ""pick_up"", ""obj1"": ""Mug"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""HousePlant"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Book"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Vase"", ""obj2"": null}]",A,"{""action"": ""pick_up"", ""obj1"": ""Mug"", ""obj2"": null}","dining table, mug (empty and clean). dining table is above mug. house plant is on top of dining table. mug is inside robot gripper.",False,0.9999991453689082,8.031077522311278e-06,"{""A"": 0.9999991453689082, ""B"": 9.237450162669746e-09, ""C"": 1.0467402362111126e-08, ""D"": 3.3982680036919952e-09, ""E"": 8.315279711678215e-07}",available
warmWater,warmWater-10,7,"[{""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""CounterTop-1""}, {""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""CounterTop-2""}, {""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""DiningTable""}]",D,"{""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""DiningTable""}","dining table, mug (empty and clean). mug is on top of dining table. house plant is on top of dining table. mug is below house plant. nothing is inside robot gripper.",False,0.7769775162059845,0.33185763346645764,"{""A"": 0.22260779207975975, ""B"": 9.588663448180188e-05, ""C"": 0.0002606468961039765, ""D"": 0.7769775162059845, ""E"": 5.815818366987144e-05}",available
warmWater,warmWater-10,8,"[{""action"": ""pick_up"", ""obj1"": ""Mug"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""HousePlant"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""toggle_on"", ""obj1"": ""LightSwitch"", ""obj2"": null}]",A,"{""action"": ""pick_up"", ""obj1"": ""Mug"", ""obj2"": null}","dining table, mug (empty and clean). dining table is above mug. house plant is on top of dining table. mug is inside robot gripper.",False,0.9999865160856537,0.00010393236010481524,"{""A"": 0.9999865160856537, ""B"": 1.2751736430133746e-07, ""C"": 1.6373553683194736e-07, ""D"": 1.855366702731875e-07, ""E"": 1.3007124774933274e-05}",available
warmWater,warmWater-10,9,"[{""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""CounterTop-1""}, {""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""CounterTop-2""}, {""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""DiningTable""}]",D,"{""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""DiningTable""}","dining table, mug (empty and clean). mug is on top of dining table. house plant is on top of dining table. mug is below house plant. nothing is inside robot gripper.",False,0.9396663033240531,0.1426865886966405,"{""A"": 0.060070852543892585, ""B"": 1.6541387772256743e-06, ""C"": 1.56940317549943e-05, ""D"": 0.9396663033240531, ""E"": 0.00024549596152213555}",available
warmWater,warmWater-2,0,"[{""action"": ""pick_up"", ""obj1"": ""Mug"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Plate"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Spatula"", ""obj2"": null}]",A,"{""action"": ""pick_up"", ""obj1"": ""Mug"", ""obj2"": null}","mug (filled with water and clean), dining table. dining table is above mug. house plant is on top of dining table. mug is inside robot gripper.",False,0.9998996952639344,0.0006481129319447289,"{""A"": 0.9998996952639344, ""B"": 3.726280074949934e-06, ""C"": 2.3821311544871926e-07, ""D"": 2.3821311544871926e-07, ""E"": 9.610202975962244e-05}",available
warmWater,warmWater-2,1,"[{""action"": ""open"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""CounterTop-1""}, {""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""CounterTop-2""}]",B,"{""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""CounterTop""}",mug (filled with water and clean). mug is on top of first countertop. nothing is inside robot gripper.,False,0.8312764145790593,0.37498607435930015,"{""A"": 0.005601096339560659, ""B"": 0.8312764145790593, ""C"": 0.1125010273385769, ""D"": 0.04138681506852883, ""E"": 0.009234646674274287}",available
warmWater,warmWater-2,2,"[{""action"": ""pick_up"", ""obj1"": ""Mug"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Cabinet"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}]",A,"{""action"": ""pick_up"", ""obj1"": ""Mug"", ""obj2"": null}",mug (filled with water and clean). mug is inside robot gripper.,False,0.999998903942913,1.0120132671235293e-05,"{""A"": 0.999998903942913, ""B"": 1.0677030464429785e-06, ""C"": 4.944441324234358e-09, ""D"": 1.2501505458997007e-09, ""E"": 2.215944864174899e-08}",available
warmWater,warmWater-2,3,"[{""action"": ""open"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""CounterTop-1""}, {""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""DiningTable""}]",B,"{""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""CounterTop""}",mug (filled with water and clean). mug is on top of first countertop. nothing is inside robot gripper.,False,0.937846547437903,0.1515454554933792,"{""A"": 0.05995451945084019, ""B"": 0.937846547437903, ""C"": 0.0010981055898179218, ""D"": 0.0010981055898179218, ""E"": 2.721931620970669e-06}",available
warmWater,warmWater-2,4,"[{""action"": ""pick_up"", ""obj1"": ""Mug"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Cabinet"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}]",A,"{""action"": ""pick_up"", ""obj1"": ""Mug"", ""obj2"": null}",mug (filled with water and clean). mug is inside robot gripper.,False,0.9999998010861415,2.0681350556365693e-06,"{""A"": 0.9999998010861415, ""B"": 1.8553915739496076e-07, ""C"": 4.36346274995276e-09, ""D"": 8.592167597842972e-10, ""E"": 8.152021643005333e-09}",available
warmWater,warmWater-2,5,"[{""action"": ""open"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""CounterTop-1""}, {""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""DiningTable""}]",A,"{""action"": ""open"", ""obj1"": ""Microwave"", ""obj2"": null}","microwave (open and turned off), mug (filled with water and clean). microwave is above mug. mug is inside robot gripper.",False,0.9661886955590399,0.10140691886309704,"{""A"": 0.9661886955590399, ""B"": 0.029176369411201605, ""C"": 0.0006861626044075711, ""D"": 0.00394859315949887, ""E"": 1.7926585210187687e-07}",available
warmWater,warmWater-2,6,"[{""action"": ""put_in"", ""obj1"": ""Mug"", ""obj2"": ""Microwave""}, {""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""CounterTop-1""}, {""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""DiningTable""}]",A,"{""action"": ""put_in"", ""obj1"": ""Mug"", ""obj2"": ""Microwave""}","microwave (open and turned off), mug (filled with water and clean). mug is inside microwave. nothing is inside robot gripper.",False,0.9999999771206581,2.7237511450192575e-07,"{""A"": 0.9999999771206581, ""B"": 1.9555680640429383e-08, ""C"": 1.6052280184590501e-09, ""D"": 8.592166422590992e-10, ""E"": 8.592166422590992e-10}",available
warmWater,warmWater-2,7,"[{""action"": ""close"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Mug"", ""obj2"": null}, {""action"": ""toggle_on"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Cabinet"", ""obj2"": null}]",A,"{""action"": ""close"", ""obj1"": ""Microwave"", ""obj2"": null}",microwave (closed and turned off). nothing is inside robot gripper.,False,0.9999999905520288,1.1883353110620104e-07,"{""A"": 0.9999999905520288, ""B"": 7.194132962355421e-09, ""C"": 1.416608773259117e-09, ""D"": 3.160881424449776e-10, ""E"": 5.211412438651264e-10}",available
warmWater,warmWater-2,8,"[{""action"": ""open"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""toggle_on"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Plate"", ""obj2"": null}]",B,"{""action"": ""toggle_on"", ""obj1"": ""Microwave"", ""obj2"": null}",microwave (closed and turned on). nothing is inside robot gripper.,False,0.9999975478875688,2.1743807827346898e-05,"{""A"": 2.260323223966081e-06, ""B"": 0.9999975478875688, ""C"": 6.023563105224381e-08, ""D"": 3.2241809924766875e-08, ""E"": 9.931176616987952e-08}",available
warmWater,warmWater-2,9,"[{""action"": ""toggle_off"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Cabinet"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Drawer"", ""obj2"": null}]",A,"{""action"": ""toggle_off"", ""obj1"": ""Microwave"", ""obj2"": null}",microwave (closed and turned off). nothing is inside robot gripper.,False,0.9999999401998216,6.714675740305919e-07,"{""A"": 0.9999999401998216, ""B"": 1.8189615787788125e-09, ""C"": 4.363461992007881e-09, ""D"": 4.599055103627985e-10, ""E"": 5.315784936539515e-08}",available
warmWater,warmWater-3,0,"[{""action"": ""open"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Plate"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Spatula"", ""obj2"": null}, {""action"": ""toggle_on"", ""obj1"": ""Faucet"", ""obj2"": null}]",A,"{""action"": ""open"", ""obj1"": ""Microwave"", ""obj2"": null}","microwave (open and turned off), mug (filled with water and clean). mug is inside microwave. nothing is inside robot gripper.",False,0.999999994381271,7.398529831321817e-08,"{""A"": 0.999999994381271, ""B"": 2.998960808006959e-09, ""C"": 7.582560385307555e-10, ""D"": 7.582560385307555e-10, ""E"": 1.1032560261446572e-09}",available
warmWater,warmWater-3,1,"[{""action"": ""pick_up"", ""obj1"": ""Mug"", ""obj2"": null}, {""action"": ""close"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""toggle_on"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Plate"", ""obj2"": null}]",A,"{""action"": ""pick_up"", ""obj1"": ""Mug"", ""obj2"": null}","microwave (open and turned off), mug (filled with water and clean). microwave is above mug. mug is inside robot gripper.",False,0.9995677453772969,0.0023564976054062836,"{""A"": 0.9995677453772969, ""B"": 0.0004305563354853091, ""C"": 3.057702282181388e-07, ""D"": 2.214989991662886e-08, ""E"": 1.3703670898400085e-06}",available
warmWater,warmWater-3,2,"[{""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""DiningTable""}, {""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""CounterTop""}, {""action"": ""put_in"", ""obj1"": ""Mug"", ""obj2"": ""Microwave""}, {""action"": ""put_in"", ""obj1"": ""Mug"", ""obj2"": ""Sink""}]",A,"{""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""DiningTable""}",mug (filled with water and clean). mug is on top of dining table. mug is below house plant. nothing is inside robot gripper.,False,0.9999997871027855,2.3271270383908085e-06,"{""A"": 0.9999997871027855, ""B"": 5.3157857855728656e-08, ""C"": 8.764249095159374e-08, ""D"": 1.1861121336496205e-08, ""E"": 6.023574439756517e-08}",available
warmWater,warmWater-3,3,"[{""action"": ""pick_up"", ""obj1"": ""Mug"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""HousePlant"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Book"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Statue"", ""obj2"": null}]",E,null,,True,0.9999999991508852,1.2088075052191567e-08,"{""A"": 3.581747927241866e-10, ""B"": 3.581747927241866e-10, ""C"": 1.3176514258907094e-10, ""D"": 9.999999991508862e-13, ""E"": 0.9999999991508852}",available
warmWater,warmWater-4,0,"[{""action"": ""open"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Cup"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Plate"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Spatula"", ""obj2"": null}]",A,"{""action"": ""open"", ""obj1"": ""Microwave"", ""obj2"": null}","microwave (open and turned off), mug (filled with water and clean). mug is inside microwave. nothing is inside robot gripper.",False,0.9999999675076023,3.952038362639653e-07,"{""A"": 0.9999999675076023, ""B"": 1.0467401454633676e-08, ""C"": 7.1941327965707515e-09, ""D"": 4.363462111164351e-09, ""E"": 1.0467401454633676e-08}",available
warmWater,warmWater-4,1,"[{""action"": ""pick_up"", ""obj1"": ""Mug"", ""obj2"": null}, {""action"": ""close"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""toggle_on"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Cup"", ""obj2"": null}]",A,"{""action"": ""pick_up"", ""obj1"": ""Mug"", ""obj2"": null}","microwave (open and turned off), mug (filled with water and clean). microwave is above mug. mug is inside robot gripper.",False,0.9999857585429726,0.00011067133742052891,"{""A"": 0.9999857585429726, ""B"": 1.300711181976121e-05, ""C"": 9.422320199408424e-07, ""D"": 2.215919431500725e-08, ""E"": 2.699539934683176e-07}",available
warmWater,warmWater-4,2,"[{""action"": ""put_in"", ""obj1"": ""Mug"", ""obj2"": ""Microwave""}, {""action"": ""close"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""DiningTable""}]",D,"{""action"": ""put_on"", ""obj1"": ""Mug"", ""obj2"": ""DiningTable""}","cup, mug (filled with water and clean), dining table. mug is on top of dining table. cup is on top of dining table. house plant is on top of dining table. mug is on the right of cup. cup is below house plant. nothing is inside robot gripper.",False,0.9999987511784493,1.2044676900560996e-05,"{""A"": 6.475946114023744e-07, ""B"": 8.764231657437826e-08, ""C"": 5.043471904729913e-07, ""D"": 0.9999987511784493, ""E"": 9.2374322057449e-09}",available
warmWater,warmWater-4,3,"[{""action"": ""pick_up"", ""obj1"": ""Mug"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Cup"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""HousePlant"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Microwave"", ""obj2"": null}]",E,null,,True,0.9999999589577732,4.750962418060287e-07,"{""A"": 3.22418660492893e-08, ""B"": 7.194132735062144e-09, ""C"": 1.6052279893034777e-09, ""D"": 9.99999958957774e-13, ""E"": 0.9999999589577732}",available
warmWater,warmWater-5,0,"[{""action"": ""pick_up"", ""obj1"": ""Cup"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}, {""action"": ""close"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Faucet"", ""obj2"": null}]",A,"{""action"": ""pick_up"", ""obj1"": ""Cup"", ""obj2"": null}","cup, dining table. dining table is on the right of apple. dining table is above cup. plate is on top of dining table. dining table is above chair. cup is inside robot gripper.",False,0.8517005894254223,0.2621619370486818,"{""A"": 0.14800337006352413, ""B"": 0.0002857137860342372, ""C"": 1.6989162735001355e-06, ""D"": 8.62780874591813e-06, ""E"": 0.8517005894254223}",available
warmWater,warmWater-5,1,"[{""action"": ""put_on"", ""obj1"": ""Cup"", ""obj2"": ""DiningTable""}, {""action"": ""put_on"", ""obj1"": ""Cup"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Cup"", ""obj2"": ""CounterTop-1""}, {""action"": ""put_in"", ""obj1"": ""Cup"", ""obj2"": ""Sink""}]",A,"{""action"": ""put_on"", ""obj1"": ""Cup"", ""obj2"": ""DiningTable""}","cup, dining table. apple is on top of dining table. cup is on top of dining table. dining table is below plate. nothing is inside robot gripper.",False,0.9625806358621656,0.09962452445132589,"{""A"": 0.9625806358621656, ""B"": 3.1656976273932533e-06, ""C"": 3.78088664274488e-07, ""D"": 9.25152458285226e-05, ""E"": 0.03732330510571423}",available
warmWater,warmWater-5,2,"[{""action"": ""pick_up"", ""obj1"": ""Cup"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Apple"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}]",A,"{""action"": ""pick_up"", ""obj1"": ""Cup"", ""obj2"": null}","cup, dining table. apple is on top of dining table. dining table is below plate. cup is inside robot gripper.",False,0.8166836716547404,0.3004020371728703,"{""A"": 0.8166836716547404, ""B"": 0.0009562383247696905, ""C"": 0.0001294127845244101, ""D"": 3.907927474033497e-06, ""E"": 0.18222676930849147}",available
warmWater,warmWater-5,3,"[{""action"": ""put_on"", ""obj1"": ""Cup"", ""obj2"": ""DiningTable""}, {""action"": ""put_in"", ""obj1"": ""Cup"", ""obj2"": ""Sink""}, {""action"": ""put_in"", ""obj1"": ""Cup"", ""obj2"": ""SinkBasin""}, {""action"": ""put_on"", ""obj1"": ""Cup"", ""obj2"": ""CounterTop""}]",A,"{""action"": ""put_on"", ""obj1"": ""Cup"", ""obj2"": ""DiningTable""}","cup, dining table. apple is on top of dining table. cup is on top of dining table. dining table is below plate. nothing is inside robot gripper.",False,0.994762946167255,0.020415091783462944,"{""A"": 0.994762946167255, ""B"": 1.0077043137408061e-05, ""C"": 8.271740720671095e-07, ""D"": 6.112035622084777e-06, ""E"": 0.005220037579913481}",available
