task,episode,step,subgoal,evaluation_active,predicted_success,oracle_success,predicted_label,confidence,entropy,score_status
warmWater,warmWater-2,00:50,toggle on faucet,True,True,True,A,0.9999832985848862,0.0002891407960567083,available
warmWater,warmWater-2,00:53,toggle off faucet,True,True,True,A,0.9999952149051501,9.147049808839806e-05,available
warmWater,warmWater-2,00:56,pick up mug,True,True,True,A,0.9999785550602308,0.00036352781624779574,available
warmWater,warmWater-2,01:25,put mug on dining table,True,True,True,A,0.9999952149051501,9.147049808839806e-05,available
warmWater,warmWater-3,00:08,pick up mug,True,True,True,A,0.9999921107349486,0.00014511803680413704,available
warmWater,warmWater-3,00:20,put mug in sink,True,True,True,A,0.9999991684720095,1.7994620173877958e-05,available
warmWater,warmWater-3,00:23,toggle on faucet,True,True,True,A,0.9999832985848862,0.0002891407960567083,available
warmWater,warmWater-3,00:26,toggle off faucet,True,True,True,A,0.9999952149051501,9.147049808839806e-05,available
warmWater,warmWater-3,00:29,pick up mug,True,True,True,A,0.9999785550602308,0.00036352781624779574,available
warmWater,warmWater-3,00:42,put mug on first countertop,True,True,True,A,0.9999998362622821,3.927217218750354e-06,available
warmWater,warmWater-3,00:47,open microwave,True,True,True,A,0.9999038975892415,0.001421133001438565,available
warmWater,warmWater-3,00:54,pick up mug,True,True,True,A,0.9999724643101547,0.0004568449854295502,available
warmWater,warmWater-3,01:01,put mug in microwave,True,True,True,A,0.9999970976877992,5.7573337778860017e-05,available
warmWater,warmWater-3,01:04,close microwave,True,True,True,A,0.9999832985848862,0.0002891407960567083,available
warmWater,warmWater-3,01:07,toggle on microwave,True,True,True,A,0.9997965729390125,0.002788120250251277,available
warmWater,warmWater-3,01:10,toggle off microwave,True,True,True,A,0.9995694428306715,0.005435307198236721,available
warmWater,warmWater-4,00:08,pick up mug,True,True,True,A,0.9999921107349486,0.00014511803680413704,available
warmWater,warmWater-4,00:20,put mug in sink,True,True,True,A,0.9999991684720095,1.7994620173877958e-05,available
warmWater,warmWater-4,00:23,toggle on faucet,True,True,True,A,0.9999832985848862,0.0002891407960567083,available
warmWater,warmWater-4,00:26,toggle off faucet,True,True,True,A,0.9999952149051501,9.147049808839806e-05,available
warmWater,warmWater-4,00:29,pick up mug,True,True,True,A,0.9999785550602308,0.00036352781624779574,available
warmWater,warmWater-4,00:42,put mug on first countertop,True,True,True,A,0.9999998362622821,3.927217218750354e-06,available
warmWater,warmWater-4,00:47,open microwave,True,True,True,A,0.9999038975892415,0.001421133001438565,available
warmWater,warmWater-4,00:54,pick up mug,True,True,True,A,0.9999724643101547,0.0004568449854295502,available
warmWater,warmWater-4,01:01,put mug in microwave,True,True,True,A,0.9999970976877992,5.7573337778860017e-05,available
warmWater,warmWater-4,01:04,close microwave,True,True,True,A,0.9999832985848862,0.0002891407960567083,available
warmWater,warmWater-4,01:07,toggle on microwave,True,True,True,A,0.9997965729390125,0.002788120250251277,available
warmWater,warmWater-4,01:10,toggle off microwave,True,True,True,A,0.9995694428306715,0.005435307198236721,available
warmWater,warmWater-4,01:40,pick up cup,True,True,True,A,0.9999832985848862,0.0002891407960567083,available
warmWater,warmWater-4,01:58,put cup on dining table,True,True,True,A,0.9999987901339381,2.5527466612479186e-05,available
warmWater,warmWater-5,00:13,pick up cup,True,True,True,A,0.999999554915127,1.0033152570072834e-05,available
warmWater,warmWater-5,00:22,put cup in sink,True,True,True,A,0.999997438718515,5.127018562230698e-05,available
warmWater,warmWater-5,00:25,toggle on faucet,True,True,True,A,0.9999646437382576,0.0005738443000351214,available
warmWater,warmWater-5,00:28,toggle off faucet,True,True,True,A,0.9999832985848862,0.0002891407960567083,available
warmWater,warmWater-5,00:31,pick up cup,True,True,True,A,0.9995694428819758,0.005435306624609062,available
warmWater,warmWater-5,01:01,put cup on first countertop,True,True,True,A,0.9999997617630155,5.5851788203125485e-06,available
warmWater,warmWater-5,01:11,open microwave,True,True,True,A,0.9999724643068726,0.00045684503515017855,available
warmWater,warmWater-5,01:23,pick up cup,True,True,True,A,0.999999554915127,1.0033152570072834e-05,available
warmWater,warmWater-5,01:35,put cup in microwave,True,False,True,B,0.9999785550602308,0.00036352781624779574,available
warmWater,warmWater-5,01:38,close microwave,True,True,True,A,0.7772998611746911,0.7650673186733778,available
warmWater,warmWater-5,01:41,toggle on microwave,True,True,True,A,0.8175744828610095,0.6853545206769461,available
warmWater,warmWater-5,01:44,toggle off microwave,True,True,True,A,0.989013057642646,0.0872671593467673,available
warmWater,warmWater-5,01:47,open microwave,True,True,True,A,0.9999646437424718,0.0005738442377127494,available
warmWater,warmWater-5,01:50,pick up cup,True,True,True,A,0.9999970976877992,5.7573337778860017e-05,available
warmWater,warmWater-5,02:23,put cup on dining table,True,True,True,A,0.9999997897565931,4.96681778329076e-06,available
warmWater,warmWater-6,00:08,pick up mug,True,True,True,A,0.9999921107349486,0.00014511803680413704,available
warmWater,warmWater-6,00:20,put mug in sink,True,True,True,A,0.9999991684720095,1.7994620173877958e-05,available
warmWater,warmWater-6,00:23,toggle on faucet,True,True,True,A,0.9999832985848862,0.0002891407960567083,available
warmWater,warmWater-6,00:26,toggle off faucet,True,True,True,A,0.9999952149051501,9.147049808839806e-05,available
warmWater,warmWater-6,00:29,pick up mug,True,True,True,A,0.9999785550602308,0.00036352781624779574,available
warmWater,warmWater-6,00:46,put mug on first countertop,True,True,True,A,0.9999998362622821,3.927217218750354e-06,available
warmWater,warmWater-6,00:52,open microwave,True,True,True,A,0.9999038975892415,0.001421133001438565,available
warmWater,warmWater-6,00:59,pick up mug,True,False,True,B,0.9968273169336631,0.030903471446774997,available
warmWater,warmWater-6,01:06,put mug in microwave,True,False,True,B,0.9046505453836383,0.4540779225983458,available
warmWater,warmWater-6,01:09,close microwave,True,True,True,A,0.9999832985848862,0.0002891407960567083,available
warmWater,warmWater-6,01:12,toggle on microwave,True,True,True,A,0.9997965729390125,0.002788120250251277,available
warmWater,warmWater-6,01:15,toggle off microwave,True,True,True,A,0.9995694428306715,0.005435307198236721,available
warmWater,warmWater-6,01:18,open microwave,True,True,True,A,0.9999251537850291,0.0011337968225144793,available
warmWater,warmWater-6,01:25,pick up mug,True,True,True,A,0.9999724643101547,0.0004568449854295502,available
warmWater,warmWater-6,02:00,put mug on dining table,True,True,True,A,0.9999952149051501,9.147049808839806e-05,available
warmWater,warmWater-7,00:08,pick up mug,True,True,True,A,0.9999921107349486,0.00014511803680413704,available
warmWater,warmWater-7,00:20,put mug in sink,True,True,True,A,0.9999991684720095,1.7994620173877958e-05,available
warmWater,warmWater-7,00:23,toggle on faucet,True,True,True,A,0.9999832985848862,0.0002891407960567083,available
warmWater,warmWater-7,00:26,toggle off faucet,True,True,True,A,0.9999952149051501,9.147049808839806e-05,available
warmWater,warmWater-7,00:29,pick up mug,True,True,True,A,0.9999785550602308,0.00036352781624779574,available
warmWater,warmWater-7,00:51,open microwave,True,True,True,A,0.9999038975892415,0.001421133001438565,available
warmWater,warmWater-7,01:21,pick up cup,True,True,False,A,0.9999832985848862,0.0002891407960567083,available
warmWater,warmWater-7,01:51,put cup in microwave,False,True,,A,0.9999987901339381,2.5527466612479186e-05,available
warmWater,warmWater-7,01:54,close microwave,False,True,,A,0.9999832985848862,0.0002891407960567083,available
warmWater,warmWater-7,01:57,toggle on microwave,False,True,,A,0.9997965729390125,0.002788120250251277,available
warmWater,warmWater-7,02:00,toggle off microwave,False,True,,A,0.9995694428306715,0.005435307198236721,available
warmWater,warmWater-7,02:03,open microwave,False,True,,A,0.9998766054458745,0.001780218128933131,available
warmWater,warmWater-7,02:10,pick up mug,False,True,,A,0.9999724643101547,0.0004568449854295502,available
warmWater,warmWater-7,02:45,put mug on dining table,False,True,,A,0.9999952149051501,9.147049808839806e-05,available
warmWater,warmWater-8,00:08,pick up mug,True,True,True,A,0.999925153802872,0.001133796577967522,available
warmWater,warmWater-8,00:20,put mug in sink,True,True,False,A,0.998830489517361,0.013077151127334189,available
warmWater,warmWater-8,00:23,toggle on faucet,False,True,,A,0.9999962733608835,7.258146119082659e-05,available
warmWater,warmWater-8,00:26,toggle off faucet,False,True,,A,0.9999921107349486,0.00014511803680413704,available
warmWater,warmWater-8,00:29,pick up mug,False,True,,A,0.9995694428819758,0.005435306624609062,available
warmWater,warmWater-8,00:51,open microwave,False,True,,A,0.9999038975892415,0.001421133001438565,available
warmWater,warmWater-8,00:58,pick up mug,False,True,,A,0.999925153802872,0.001133796577967522,available
warmWater,warmWater-8,01:05,put mug in microwave,False,True,,A,0.9999546021442518,0.0007204493803105356,available
warmWater,warmWater-8,01:08,close microwave,False,True,,A,0.9999832985848862,0.0002891407960567083,available
warmWater,warmWater-8,01:11,toggle on microwave,False,True,,A,0.9997965729390125,0.002788120250251277,available
warmWater,warmWater-8,01:14,toggle off microwave,False,True,,A,0.9995694428306715,0.005435307198236721,available
warmWater,warmWater-8,01:17,open microwave,False,True,,A,0.9997965731087307,0.002788118169012952,available
warmWater,warmWater-8,01:20,pick up mug,False,True,,A,0.9999546021442518,0.0007204493803105356,available
warmWater,warmWater-8,01:54,put mug on dining table,False,True,,A,0.9999832985848862,0.0002891407960567083,available
warmWater,warmWater-9,00:08,pick up mug,True,True,True,A,0.9999921107349486,0.00014511803680413704,available
warmWater,warmWater-9,00:20,put mug in sink,True,True,True,A,0.9999991684720095,1.7994620173877958e-05,available
warmWater,warmWater-9,00:23,toggle on faucet,True,True,True,A,0.9999832985848862,0.0002891407960567083,available
warmWater,warmWater-9,00:26,toggle off faucet,True,True,True,A,0.9999952149051501,9.147049808839806e-05,available
warmWater,warmWater-9,00:29,pick up mug,True,True,True,A,0.9999785550602308,0.00036352781624779574,available
warmWater,warmWater-9,00:51,open microwave,True,True,True,A,0.9999038975892415,0.001421133001438565,available
warmWater,warmWater-9,00:58,pick up mug,True,True,True,A,0.9999724643101547,0.0004568449854295502,available
warmWater,warmWater-9,01:05,put mug in microwave,True,True,True,A,0.9999970976877992,5.7573337778860017e-05,available
warmWater,warmWater-9,01:08,close microwave,True,True,True,A,0.9999832985848862,0.0002891407960567083,available
warmWater,warmWater-9,01:11,toggle on microwave,True,True,True,A,0.9997965729390125,0.002788120250251277,available
warmWater,warmWater-9,01:14,toggle off microwave,True,True,True,A,0.9995694428306715,0.005435307198236721,available
warmWater,warmWater-9,01:17,open microwave,True,True,True,A,0.9999546021442518,0.0007204493803105356,available
warmWater,warmWater-9,01:20,pick up mug,True,True,True,A,0.9999646437424718,0.0005738442377127494,available
warmWater,warmWater-9,01:29,pour liquid from mug into sink,True,False,False,B,0.9999038976006969,0.001421132848569472,available
warmWater,warmWater-9,01:58,put mug on dining table,False,True,,A,0.9999993524053851,1.4247794040839634e-05,available
waterPlant,waterPlant-1,00:18,pick up pot,True,True,True,A,0.9999038976006969,0.001421132848569472,available
waterPlant,waterPlant-1,00:25,put pot in sink,True,True,False,A,0.9999921107349486,0.00014511803680413704,available
waterPlant,waterPlant-1,00:28,toggle on faucet,False,True,,A,0.9999417087232138,0.0009040401965186355,available
waterPlant,waterPlant-1,00:31,toggle off faucet,False,True,,A,0.9999832985809044,0.00028914085924474514,available
waterPlant,waterPlant-1,00:34,pick up pot,False,True,,A,0.9997388096733121,0.0034856156068474534,available
waterPlant,waterPlant-1,00:39,pour liquid from pot into house plant,False,True,,A,0.9914225153545169,0.07120787216987294,available
waterPlant,waterPlant-10,00:18,pick up pot,True,True,True,A,0.9999869928752253,0.0002298752288747113,available
waterPlant,waterPlant-10,00:25,put pot in sink,True,True,True,A,0.999997739676612,4.5653407796146974e-05,available
waterPlant,waterPlant-10,00:28,toggle on faucet,True,True,True,A,0.9999646437382576,0.0005738443000351214,available
waterPlant,waterPlant-10,00:31,toggle off faucet,True,True,True,A,0.9999921107349486,0.00014511803680413704,available
waterPlant,waterPlant-10,00:32,pick up pot,True,False,False,B,0.9999038976006969,0.001421132848569472,available
waterPlant,waterPlant-10,00:37,pour liquid from pot into house plant,False,False,,B,0.9999417087093173,0.0009040403919877627,available
waterPlant,waterPlant-2,00:18,pick up pot,True,True,True,A,0.9999869928752253,0.0002298752288747113,available
waterPlant,waterPlant-2,00:23,put pot on third countertop,True,True,False,A,0.9999997617630155,5.5851788203125485e-06,available
waterPlant,waterPlant-2,00:26,toggle on faucet,False,True,,A,0.9999724643068726,0.00045684503515017855,available
waterPlant,waterPlant-2,00:29,toggle off faucet,False,True,,A,0.9999832985848862,0.0002891407960567083,available
waterPlant,waterPlant-2,00:32,pick up pot,False,True,,A,0.9997965729390125,0.002788120250251277,available
waterPlant,waterPlant-2,00:37,pour liquid from pot into house plant,False,False,,B,0.9998601779659012,0.0019920046463684786,available
waterPlant,waterPlant-3,00:18,pick up pot,True,True,True,A,0.9999869928752253,0.0002298752288747113,available
waterPlant,waterPlant-3,00:25,put pot in sink,True,True,True,A,0.999997739676612,4.5653407796146974e-05,available
waterPlant,waterPlant-3,00:28,toggle on faucet,True,True,True,A,0.9999646437382576,0.0005738443000351214,available
waterPlant,waterPlant-3,00:31,toggle off faucet,True,True,True,A,0.9999921107349486,0.00014511803680413704,available
waterPlant,waterPlant-3,00:34,pick up pot,True,True,True,A,0.9999546021442518,0.0007204493803105356,available
waterPlant,waterPlant-3,00:38,pour liquid from pot into sink,True,False,False,B,0.9399133456181842,0.32778880867646076,available
waterPlant,waterPlant-3,00:43,pour liquid from pot into house plant,False,False,,B,0.9999251537850291,0.0011337968225144793,available
waterPlant,waterPlant-4,00:18,pick up pot,True,True,True,A,0.9999869928752253,0.0002298752288747113,available
waterPlant,waterPlant-4,00:25,toggle on faucet,True,True,True,A,0.9999546021442518,0.0007204493803105356,available
waterPlant,waterPlant-4,00:28,toggle off faucet,True,True,False,A,0.9999038976006969,0.001421132848569472,available
waterPlant,waterPlant-4,00:31,put pot in sink,False,True,,A,0.999997739676612,4.5653407796146974e-05,available
waterPlant,waterPlant-4,00:34,pick up pot,False,True,,A,0.9999546021442518,0.0007204493803105356,available
waterPlant,waterPlant-4,00:39,pour liquid from pot into house plant,False,False,,B,0.9998601779659012,0.0019920046463684786,available
waterPlant,waterPlant-5,00:18,pick up pot,True,True,True,A,0.9999869928752253,0.0002298752288747113,available
waterPlant,waterPlant-5,00:25,put pot in sink,True,True,True,A,0.9999987901339381,2.5527466612479186e-05,available
waterPlant,waterPlant-5,00:28,toggle on faucet,True,True,True,A,0.9999785550602308,0.00036352781624779574,available
waterPlant,waterPlant-5,00:31,toggle off faucet,True,True,True,A,0.9999810748503627,0.00032422598826965126,available
waterPlant,waterPlant-5,00:34,pick up kettle,True,True,True,A,0.999989870011893,0.00018268112324772617,available
waterPlant,waterPlant-5,00:39,pour liquid from kettle into house plant,True,False,True,B,0.9999038975663327,0.0014211333071572666,available
waterPlant,waterPlant-6,00:18,pick up pot,True,True,True,A,0.9999869928752253,0.0002298752288747113,available
waterPlant,waterPlant-6,00:25,put pot in sink,True,True,True,A,0.999997739676612,4.5653407796146974e-05,available
waterPlant,waterPlant-6,00:28,toggle on faucet,True,True,True,A,0.9999646437382576,0.0005738443000351214,available
waterPlant,waterPlant-6,00:31,toggle off faucet,True,True,True,A,0.9999921107349486,0.00014511803680413704,available
waterPlant,waterPlant-6,00:44,pick up container,True,False,True,B,0.9770226276228725,0.15784614560253715,available
waterPlant,waterPlant-6,00:56,pour liquid from bowl into house plant,True,False,True,B,0.9999417087579567,0.0009040397078124725,available
waterPlant,waterPlant-7,00:16,pick up pot,True,False,True,B,0.9999957771682555,8.148397163292943e-05,available
waterPlant,waterPlant-7,00:21,put pot in sink,True,False,True,B,0.9999869928736749,0.0002298752540394058,available
waterPlant,waterPlant-7,00:24,toggle on faucet,True,True,True,A,0.9999832985809044,0.00028914085924474514,available
waterPlant,waterPlant-7,00:27,toggle off faucet,True,True,True,A,0.9999832985828951,0.00028914082765096535,available
waterPlant,waterPlant-7,00:32,pick up pot,True,False,True,B,0.9999957771682555,8.148397163292943e-05,available
waterPlant,waterPlant-7,00:36,pour liquid from pot into house plant,True,False,True,B,0.9999832985848862,0.0002891407960567083,available
waterPlant,waterPlant-8,00:18,pick up pot,True,True,True,A,0.9999869928752253,0.0002298752288747113,available
waterPlant,waterPlant-8,00:25,put pot in sink,True,True,True,A,0.999997739676612,4.5653407796146974e-05,available
waterPlant,waterPlant-8,00:26,toggle on faucet,True,False,False,B,0.9999852610186964,0.0002578244023919092,available
waterPlant,waterPlant-8,00:29,toggle off faucet,False,True,,A,0.9999885212296566,0.0002049346093407361,available
waterPlant,waterPlant-8,00:32,pick up pot,False,True,,A,0.9999546021442518,0.0007204493803105356,available
waterPlant,waterPlant-8,00:37,pour liquid from pot into house plant,False,False,,B,0.9998601779659012,0.0019920046463684786,available
waterPlant,waterPlant-9,00:18,pick up pot,True,True,True,A,0.9999869928752253,0.0002298752288747113,available
waterPlant,waterPlant-9,00:25,put pot in sink,True,True,True,A,0.999997739676612,4.5653407796146974e-05,available
waterPlant,waterPlant-9,00:28,toggle on faucet,True,True,True,A,0.9999646437382576,0.0005738443000351214,available
waterPlant,waterPlant-9,00:31,toggle off faucet,True,True,True,A,0.9999921107349486,0.00014511803680413704,available
waterPlant,waterPlant-9,00:34,pick up pot,True,True,True,A,0.9999546021442518,0.0007204493803105356,available
waterPlant,waterPlant-9,00:39,pour liquid from pot into house plant,True,False,False,B,0.9999832985848862,0.0002891407960567083,available
