model,qid,category,n_options,answer,predicted,max_prob,norm_entropy,confidence,correct,score_status,solvability,difficulty
qwen3.6:27b,12078,engineering,10,F,F,0.6116514192970007,0.42013835791020715,0.5798616420897929,1,available,3,medium
qwen3.6:27b,12079,engineering,10,B,B,0.9236474908066139,0.16714196385054894,0.8328580361494511,1,available,1,hard
qwen3.6:27b,12088,engineering,10,C,C,0.9409313275858436,0.1387571307082159,0.8612428692917841,1,available,4,easy
qwen3.6:27b,12096,engineering,10,B,B,0.8242758667327751,0.27470918070936745,0.7252908192906325,1,available,2,medium
qwen3.6:27b,12098,engineering,10,J,A,0.32100769229479187,0.8290848366307885,0.17091516336921153,0,available,1,hard
qwen3.6:27b,12103,engineering,10,D,H,0.35814317306165694,0.7504248287060729,0.24957517129392714,0,available,1,hard
qwen3.6:27b,12107,engineering,10,G,G,0.5513885007766398,0.5565887258075036,0.4434112741924964,1,available,2,medium
qwen3.6:27b,12108,engineering,10,B,A,0.25654502280828756,0.9145226471982797,0.08547735280172031,0,available,3,medium
qwen3.6:27b,12115,engineering,10,B,B,0.8530996184960705,0.2722566851386256,0.7277433148613743,1,available,3,medium
qwen3.6:27b,12118,engineering,10,A,A,0.38490186644138025,0.7324790125497432,0.26752098745025676,1,available,0,hard
qwen3.6:27b,12119,engineering,10,F,F,0.98628346340105,0.04130228266437608,0.9586977173356239,1,available,0,hard
qwen3.6:27b,12120,engineering,10,E,A,0.44038973557080985,0.6634566724487106,0.33654332755128935,0,available,1,hard
qwen3.6:27b,12132,engineering,10,G,J,0.3610701291636222,0.7875866032045234,0.21241339679547655,0,available,0,hard
qwen3.6:27b,12133,engineering,10,B,A,0.9908624273868332,0.027208998557572174,0.9727910014424278,0,available,2,medium
qwen3.6:27b,12135,engineering,10,I,D,0.35466088528267015,0.7585108160381002,0.24148918396189978,0,available,2,medium
qwen3.6:27b,12142,engineering,10,G,A,0.2576994737123731,0.8787507577881944,0.12124924221180555,0,available,0,hard
qwen3.6:27b,12152,engineering,10,F,A,0.6507834694646352,0.3963003519365232,0.6036996480634769,0,available,0,hard
qwen3.6:27b,12153,engineering,10,B,I,0.6791307874927857,0.42145431793023247,0.5785456820697675,0,available,0,hard
qwen3.6:27b,12161,engineering,10,J,J,0.7291982925613515,0.3282705420203996,0.6717294579796004,1,available,0,hard
qwen3.6:27b,12179,engineering,10,H,H,0.9839209508070063,0.04293778134639752,0.9570622186536025,1,available,0,hard
qwen3.6:27b,12184,engineering,10,I,I,0.9680918216539071,0.08452978730930598,0.9154702126906941,1,available,3,medium
qwen3.6:27b,12210,engineering,10,H,C,0.3095343094914943,0.7673758699737829,0.23262413002621707,0,available,0,hard
qwen3.6:27b,12211,engineering,10,D,D,0.3737348897594406,0.6772848367659312,0.3227151632340688,1,available,1,hard
qwen3.6:27b,12221,engineering,10,H,H,0.5673186096173896,0.5523888893169595,0.4476111106830405,1,available,2,medium
qwen3.6:27b,12225,engineering,10,E,A,0.2576040745232267,0.9045912268351931,0.09540877316480689,0,available,1,hard
qwen3.6:27b,12228,engineering,10,D,A,0.4619070138397635,0.7483249425161536,0.25167505748384644,0,available,1,hard
qwen3.6:27b,12229,engineering,10,C,A,0.5251377938393514,0.6558853716608227,0.3441146283391773,0,available,3,medium
qwen3.6:27b,2,math,10,E,A,0.19304300963846827,0.9410637866333239,0.05893621336667609,0,available,0,hard
qwen3.6:27b,8,health,10,F,I,0.5349580111565131,0.43186973008843693,0.5681302699115631,0,available,0,hard
qwen3.6:27b,9,health,10,D,D,0.8569375268119135,0.21079297925897864,0.7892070207410213,1,available,1,hard
qwen3.6:27b,19,business,10,H,H,0.9030904985274588,0.19460451090490913,0.8053954890950908,1,available,2,medium
qwen3.6:27b,24,biology,10,H,F,0.5134224336152471,0.4566739637145647,0.5433260362854353,0,available,2,medium
qwen3.6:27b,26,chemistry,10,J,J,0.9996475106477417,0.0016609665818635396,0.9983390334181365,1,available,0,hard
qwen3.6:27b,33,computer science,10,I,I,0.9991400171715363,0.0036567383495817044,0.9963432616504183,1,available,3,medium
qwen3.6:27b,34,computer science,10,A,A,0.999973662442566,0.0001507194194761591,0.9998492805805238,1,available,1,hard
qwen3.6:27b,40,engineering,10,C,A,0.30711923376001954,0.8686931001592344,0.1313068998407656,0,available,0,hard
qwen3.6:27b,51,other,10,B,B,0.999629793896058,0.0017618237121734498,0.9982381762878265,1,available,5,easy
qwen3.6:27b,60,psychology,10,H,H,0.586012247528024,0.37893634762494355,0.6210636523750565,1,available,3,medium
qwen3.6:27b,62,psychology,10,A,A,0.9339675854149153,0.12135458285813665,0.8786454171418634,1,available,5,easy
qwen3.6:35b,78,business,10,E,E,0.9999344904202944,0.0003623734674804469,0.9996376265325195,1,available,5,easy
qwen3.6:35b,79,business,10,F,F,0.9515459275158066,0.0938106217479389,0.9061893782520611,1,available,4,easy
qwen3.6:35b,87,business,10,A,A,0.6666453960630774,0.5565329179434299,0.44346708205657015,1,available,2,medium
qwen3.6:35b,89,business,10,D,B,0.21843999384768292,0.8915501702910482,0.10844982970895178,0,available,0,hard
qwen3.6:35b,94,business,10,J,J,0.3449675418906519,0.7729637480986301,0.2270362519013699,1,available,0,hard
qwen3.6:35b,113,business,10,A,C,0.2636712654560255,0.8409530580969737,0.15904694190302626,0,available,5,easy
qwen3.6:35b,114,business,10,B,H,0.8618982862532516,0.2717987351319335,0.7282012648680665,0,available,1,hard
qwen3.6:35b,115,business,10,J,B,0.38282646454485786,0.6287842042336939,0.37121579576630614,0,available,0,hard
qwen3.6:35b,118,business,10,G,A,0.3210333705451605,0.8657926584170343,0.13420734158296566,0,available,1,hard
qwen3.6:35b,134,business,7,E,E,0.5356447016188813,0.6602536880493401,0.33974631195065985,1,available,3,medium
qwen3.6:35b,160,business,10,J,J,0.38851741459546013,0.6517974639032154,0.34820253609678464,1,available,0,hard
qwen3.6:35b,161,business,10,C,C,0.9804049773806446,0.058614996485205025,0.9413850035147949,1,available,4,easy
qwen3.6:35b,168,business,10,D,J,0.21424825844286374,0.8928462189850026,0.1071537810149974,0,available,0,hard
qwen3.6:35b,183,business,10,A,A,0.9386149294309591,0.10821439868350774,0.8917856013164922,1,available,4,easy
qwen3.6:35b,186,business,10,D,A,0.5296601612095131,0.5954858242095011,0.40451417579049886,0,available,0,hard
qwen3.6:35b,212,business,10,J,I,0.44562027213633354,0.699172105336862,0.300827894663138,0,available,0,hard
qwen3.6:35b,213,business,10,H,H,0.8336870571358134,0.32495318545808394,0.6750468145419161,1,available,2,medium
qwen3.6:35b,216,business,10,J,J,0.5509110431171262,0.5612263937894393,0.4387736062105607,1,available,2,medium
qwen3.6:35b,222,business,10,H,A,0.409329562891704,0.5040342021973686,0.4959657978026314,0,available,2,medium
qwen3.6:35b,231,business,10,J,A,0.24788214808804696,0.8847308899135798,0.11526911008642016,0,available,0,hard
qwen3.6:35b,241,business,10,F,D,0.548961724912087,0.5661858924574332,0.4338141075425668,0,available,0,hard
qwen3.6:35b,248,business,10,I,H,0.3039620552445877,0.8520835024397948,0.1479164975602052,0,available,0,hard
qwen3.6:35b,263,business,10,D,C,0.8177992224021708,0.3303033654939467,0.6696966345060533,0,available,0,hard
qwen3.6:35b,267,business,10,I,I,0.9999110325658764,0.0004641091323921579,0.9995358908676079,1,available,2,medium
qwen3.6:35b,271,business,10,C,H,0.33844616610297684,0.8270824821195729,0.17291751788042709,0,available,2,medium
qwen3.6:35b,274,business,10,E,G,0.4293977882420174,0.505319270654391,0.494680729345609,0,available,0,hard
qwen3.6:35b,277,business,10,D,F,0.2836669127058892,0.7298010693075515,0.2701989306924485,0,available,0,hard
qwen3.6:35b,282,business,10,E,B,0.33855031496199156,0.6780881870433957,0.3219118129566043,0,available,0,hard
qwen3.6:35b,291,business,10,C,C,0.9997874520992116,0.0010596945695235415,0.9989403054304764,1,available,5,easy
qwen3.6:35b,303,business,10,J,J,0.31749004151558596,0.7960935898440307,0.20390641015596933,1,available,0,hard
qwen3.6:35b,307,business,10,I,D,0.7373272382698712,0.3914560857075515,0.6085439142924485,0,available,0,hard
qwen3.6:35b,317,business,10,G,B,0.2933435048972868,0.770942799013829,0.229057200986171,0,available,1,hard
qwen3.6:35b,319,business,10,C,B,0.1941195342612988,0.9219888526679756,0.07801114733202441,0,available,0,hard
qwen3.6:35b,320,business,10,E,A,0.2054408958028623,0.9066179750907379,0.09338202490926206,0,available,0,hard
qwen3.6:35b,322,business,10,F,A,0.3189795793249614,0.8172178078441097,0.1827821921558903,0,available,0,hard
qwen3.6:35b,324,business,10,F,B,0.5447832784956209,0.6574240112976297,0.34257598870237027,0,available,0,hard
qwen3.6:35b,328,business,10,E,E,0.4154077381464526,0.7787985775551977,0.22120142244480234,1,available,0,hard
qwen3.6:35b,331,business,10,G,B,0.3838025931874853,0.6903821402311283,0.3096178597688717,0,available,0,hard
qwen3.6:35b,339,business,10,E,C,0.25519695075941967,0.8790673225649486,0.12093267743505143,0,available,0,hard
qwen3.6:35b,344,business,10,I,F,0.6174344048154939,0.5209274100631327,0.4790725899368673,0,available,1,hard
qwen3.6:35b,345,business,10,H,D,0.35294030579567104,0.7719787086146648,0.22802129138533522,0,available,1,hard
qwen3.6:35b,372,business,10,B,D,0.3614290701423145,0.8043449748586271,0.1956550251413729,0,available,0,hard
qwen3.6:35b,373,business,10,D,J,0.47919933569108747,0.6681993076029027,0.3318006923970973,0,available,0,hard
qwen3.6:35b,377,business,10,E,A,0.5349873151767586,0.5907112506519466,0.40928874934805337,0,available,0,hard
qwen3.6:35b,385,business,10,F,F,0.17184030389736066,0.9709271269470753,0.02907287305292472,1,available,2,medium
qwen3.6:35b,388,business,10,D,D,0.6142266433003524,0.5786606662307832,0.42133933376921684,1,available,4,easy
qwen3.6:35b,401,business,10,I,J,0.5455736258328223,0.6971544824099197,0.30284551759008027,0,available,2,medium
qwen3.6:35b,410,business,10,D,J,0.36126947286119826,0.8310044307232836,0.16899556927671644,0,available,0,hard
qwen3.6:35b,412,business,10,A,D,0.4968128877494515,0.5520156218042312,0.44798437819576875,0,available,2,medium
qwen3.6:35b,417,business,10,F,F,0.7159161795127967,0.49396068773809526,0.5060393122619047,1,available,2,medium
qwen3.6:35b,459,business,10,F,C,0.2820816475487811,0.8919997009969731,0.10800029900302688,0,available,0,hard
qwen3.6:35b,463,business,10,I,B,0.39607185970646125,0.7579168951373897,0.2420831048626103,0,available,0,hard
qwen3.6:35b,484,business,10,C,C,0.2991296506765217,0.8199805625109577,0.18001943748904226,1,available,1,hard
qwen3.6:35b,488,business,10,D,A,0.21707239749512458,0.8438050570658209,0.15619494293417913,0,available,0,hard
qwen3.6:35b,495,business,10,B,C,0.9450501356813129,0.12228554003477934,0.8777144599652207,0,available,1,hard
qwen3.6:35b,502,business,10,C,C,0.9971131596989488,0.009887678007895988,0.990112321992104,1,available,2,medium
qwen3.6:35b,504,business,9,G,G,0.9974510270454648,0.009351582309984575,0.9906484176900154,1,available,5,easy
qwen3.6:35b,506,business,10,I,I,0.996979337663011,0.009906438191309316,0.9900935618086907,1,available,0,hard
qwen3.6:35b,510,business,10,J,D,0.7485226999903885,0.38662431031234346,0.6133756896876565,0,available,0,hard
qwen3.6:35b,512,business,10,B,B,0.9290886856878284,0.15445887784656517,0.8455411221534348,1,available,4,easy
qwen3.6:35b,518,business,10,C,C,0.2978285447144367,0.8800590292318384,0.11994097076816157,1,available,0,hard
qwen3.6:35b,558,business,10,B,B,0.403101978744091,0.6397369476734062,0.36026305232659384,1,available,0,hard
qwen3.6:35b,568,business,10,C,C,0.8384293474803,0.2357806370514171,0.764219362948583,1,available,0,hard
qwen3.6:35b,577,business,10,G,C,0.20895461900380033,0.9456483828809563,0.05435161711904368,0,available,0,hard
qwen3.6:35b,589,business,10,F,I,0.6478239116210849,0.3378544187519273,0.6621455812480728,0,available,0,hard
qwen3.6:35b,590,business,10,I,A,0.5184627714132585,0.6077858336987112,0.3922141663012888,0,available,0,hard
qwen3.6:35b,593,business,10,C,J,0.3879467021762072,0.6806077535139786,0.3193922464860214,0,available,0,hard
qwen3.6:35b,600,business,10,F,B,0.27259503563961357,0.9136083215666841,0.08639167843331585,0,available,0,hard
qwen3.6:35b,601,business,10,E,E,0.7933648380966687,0.3112383973577751,0.688761602642225,1,available,1,hard
qwen3.6:35b,622,business,10,D,D,0.999791846551532,0.0009569020927087463,0.9990430979072913,1,available,4,easy
qwen3.6:35b,632,business,8,H,H,0.9133906548270174,0.1902189839077805,0.8097810160922195,1,available,1,hard
qwen3.6:35b,635,business,10,F,A,0.5563595026314023,0.5143585057401692,0.48564149425983083,0,available,2,medium
qwen3.6:35b,638,business,10,G,G,0.8253530475114097,0.30482778362856794,0.695172216371432,1,available,0,hard
qwen3.6:35b,645,business,10,D,D,0.19158538158690944,0.963614752068734,0.03638524793126596,1,available,0,hard
qwen3.6:35b,647,business,10,B,C,0.4729691210292316,0.6807963286398621,0.31920367136013794,0,available,2,medium
qwen3.6:35b,653,business,10,E,I,0.3746387740727323,0.738653902447213,0.26134609755278704,0,available,1,hard
qwen3.6:35b,657,business,10,E,C,0.5569840871135586,0.6192635315725554,0.3807364684274446,0,available,0,hard
qwen3.6:35b,669,business,10,I,C,0.47289633706412165,0.7122056385698018,0.2877943614301982,0,available,0,hard
qwen3.6:35b,671,business,10,D,A,0.3196822998199011,0.8662303510516258,0.13376964894837418,0,available,1,hard
qwen3.6:35b,673,business,10,H,J,0.4260568484116362,0.7667588895565676,0.23324111044343243,0,available,0,hard
qwen3.6:35b,676,business,10,A,G,0.6250664406802747,0.6061550752842593,0.39384492471574073,0,available,2,medium
qwen3.6:35b,695,business,10,A,B,0.47802671095510535,0.5023951824477069,0.49760481755229313,0,available,4,easy
qwen3.6:35b,696,business,10,E,C,0.37083428631033294,0.7553556555129802,0.24464434448701977,0,available,0,hard
qwen3.6:35b,707,business,10,E,B,0.4714261196692161,0.7643232489493618,0.23567675105063823,0,available,0,hard
qwen3.6:35b,712,business,10,E,E,0.581210491873767,0.4366890627503497,0.5633109372496503,1,available,0,hard
qwen3.6:35b,737,business,10,F,A,0.3314455694777216,0.7763948244779685,0.22360517552203152,0,available,0,hard
qwen3.6:35b,742,business,10,C,C,0.776905947035667,0.4181819178229513,0.5818180821770487,1,available,4,easy
qwen3.6:35b,751,business,4,D,D,0.5043566067898265,0.7973526876381858,0.2026473123618142,1,available,0,hard
qwen3.6:35b,756,business,10,C,C,0.997316522723683,0.009159980818102972,0.990840019181897,1,available,4,easy
qwen3.6:35b,760,business,10,D,B,0.9836475011481342,0.04183873312599566,0.9581612668740044,0,available,0,hard
qwen3.6:35b,765,business,10,F,I,0.41502954931844716,0.7528586315712897,0.24714136842871026,0,available,0,hard
qwen3.6:35b,773,business,10,J,B,0.4993913593340379,0.6739561843293072,0.32604381567069285,0,available,0,hard
qwen3.6:35b,789,business,10,F,I,0.43762403955099083,0.608272488736899,0.391727511263101,0,available,0,hard
qwen3.6:35b,808,business,10,G,E,0.6490365378620598,0.4276536633128071,0.5723463366871929,0,available,2,medium
qwen3.6:35b,812,business,10,I,F,0.31315153072946106,0.847085470307329,0.15291452969267105,0,available,0,hard
qwen3.6:35b,814,business,10,I,I,0.5616152168386663,0.5036110983258638,0.4963889016741362,1,available,0,hard
qwen3.6:35b,818,business,10,E,E,0.6592644099294533,0.5212384016742089,0.4787615983257911,1,available,0,hard
qwen3.6:35b,830,business,10,H,H,0.9643328569857204,0.08028155220583164,0.9197184477941683,1,available,4,easy
qwen3.6:35b,834,business,10,I,H,0.37896514431079725,0.5735235617521258,0.4264764382478742,0,available,1,hard
qwen3.6:35b,840,business,10,B,B,0.5074798694610198,0.6016609310765991,0.3983390689234009,1,available,1,hard
qwen3.6:35b,849,business,10,B,B,0.35602861603662356,0.7866241357021846,0.2133758642978154,1,available,3,medium
qwen3.6:35b,854,business,10,A,A,0.8813282404002138,0.247789166697545,0.752210833302455,1,available,4,easy
qwen3.6:35b,871,law,10,C,C,0.9326849391415767,0.15405870708213207,0.8459412929178679,1,available,0,hard
qwen3.6:35b,876,law,10,I,I,0.7343602866826058,0.26718009897969514,0.7328199010203049,1,available,0,hard
qwen3.6:35b,882,law,9,G,D,0.46315221820198094,0.5000626320857416,0.49993736791425836,0,available,0,hard
qwen3.6:35b,883,law,9,B,B,0.9977878026936228,0.008488848703666091,0.9915111512963339,1,available,2,medium
qwen3.6:35b,895,law,10,H,H,0.8326994997842767,0.34008994142471183,0.6599100585752882,1,available,0,hard
qwen3.6:35b,898,law,10,C,B,0.6367718035308865,0.46125096950809763,0.5387490304919024,0,available,0,hard
qwen3.6:35b,900,law,4,A,A,0.9807502585158436,0.0792123626370987,0.9207876373629013,1,available,3,medium
qwen3.6:35b,915,law,10,G,G,0.6933326441396832,0.38940475931754426,0.6105952406824557,1,available,0,hard
qwen3.6:35b,916,law,9,H,H,0.9219494294969828,0.18134334589460108,0.8186566541053989,1,available,0,hard
qwen3.6:35b,920,law,10,H,J,0.9900584137364875,0.027749579313942046,0.9722504206860579,0,available,0,hard
qwen3.6:35b,921,law,10,F,I,0.5275970987654446,0.6617728732557737,0.3382271267442263,0,available,5,easy
qwen3.6:35b,935,law,10,D,D,0.6001987248041647,0.3310778645790366,0.6689221354209633,1,available,0,hard
qwen3.6:35b,955,law,10,A,F,0.38970707012665395,0.615409182481073,0.384590817518927,0,available,0,hard
qwen3.6:35b,958,law,10,J,J,0.9996598682186881,0.001573116123597196,0.9984268838764028,1,available,4,easy
qwen3.6:35b,960,law,9,G,G,0.9479349854055439,0.124193942217865,0.8758060577821349,1,available,0,hard
qwen3.6:35b,961,law,9,A,A,0.804916841406931,0.30156611204238826,0.6984338879576117,1,available,2,medium
qwen3.6:35b,973,law,10,H,H,0.9998135525759976,0.0009489772034869826,0.999051022796513,1,available,0,hard
qwen3.6:35b,980,law,8,A,A,0.6248416173245186,0.5723345620926222,0.42766543790737777,1,available,0,hard
qwen3.6:35b,994,law,10,H,H,0.740802757339454,0.32241232063022696,0.677587679369773,1,available,1,hard
qwen3.6:35b,1004,law,10,F,C,0.7337047105591157,0.34981555481488835,0.6501844451851116,0,available,0,hard
qwen3.6:35b,1011,law,9,E,F,0.8134916497788848,0.31223241597483875,0.6877675840251612,0,available,3,medium
qwen3.6:35b,1013,law,9,I,E,0.9800462746078168,0.05577389271574421,0.9442261072842558,0,available,0,hard
qwen3.6:35b,1016,law,10,H,D,0.49033078951460624,0.4162876664034638,0.5837123335965362,0,available,1,hard
qwen3.6:35b,1022,law,9,G,G,0.999780171924162,0.0011122770297610199,0.998887722970239,1,available,3,medium
qwen3.6:35b,1023,law,9,D,E,0.6222727745570661,0.5217457496863012,0.47825425031369884,0,available,1,hard
qwen3.6:35b,1027,law,9,A,A,0.7620471307306934,0.27865041892375036,0.7213495810762496,1,available,2,medium
qwen3.6:35b,1029,law,9,G,C,0.7874619287827789,0.35052521928829344,0.6494747807117065,0,available,0,hard
qwen3.6:35b,1034,law,5,D,D,0.9941465769608337,0.02674756323097471,0.9732524367690253,1,available,3,medium
qwen3.6:35b,1035,law,10,A,A,0.9867970783112536,0.032575784107458074,0.9674242158925419,1,available,4,easy
qwen3.6:35b,1053,law,10,B,B,0.6335691944575125,0.29919098201730704,0.7008090179826929,1,available,4,easy
qwen3.6:35b,1058,law,10,I,D,0.8197646974505081,0.2725217362547133,0.7274782637452867,0,available,3,medium
qwen3.6:35b,1074,law,10,J,J,0.6160993687087355,0.34802395915646706,0.6519760408435329,1,available,0,hard
qwen3.6:35b,1075,law,10,E,E,0.9991507440501061,0.003424371539293448,0.9965756284607066,1,available,4,easy
qwen3.6:35b,1080,law,9,B,B,0.5529167485449527,0.34176173278153804,0.6582382672184619,1,available,2,medium
qwen3.6:35b,1084,law,10,J,A,0.46016783595812993,0.47850380928295555,0.5214961907170444,0,available,0,hard
qwen3.6:35b,1087,law,9,C,C,0.9722003981806093,0.060853362856244715,0.9391466371437552,1,available,0,hard
qwen3.6:35b,1089,law,9,D,A,0.919021098081887,0.13520621485537,0.86479378514463,0,available,0,hard
qwen3.6:35b,1099,law,10,I,I,0.7216111979343643,0.36346566431843086,0.6365343356815691,1,available,0,hard
qwen3.6:35b,1102,law,9,H,B,0.7023143290585254,0.33272174307839003,0.66727825692161,0,available,0,hard
qwen3.6:35b,1131,law,4,C,C,0.9915211979545165,0.041452602631887166,0.9585473973681128,1,available,2,medium
qwen3.6:35b,1136,law,10,H,H,0.9882087438893985,0.03307340915756235,0.9669265908424376,1,available,1,hard
qwen3.6:35b,1139,law,10,I,H,0.7165488355479347,0.46915713887013577,0.5308428611298642,0,available,0,hard
qwen3.6:35b,1168,law,10,H,B,0.803218937263337,0.34123013413864184,0.6587698658613581,0,available,0,hard
qwen3.6:35b,1171,law,10,C,C,0.9937617097149953,0.017185907800918897,0.9828140921990811,1,available,2,medium
qwen3.6:35b,1175,law,9,D,C,0.5798009582477328,0.5908563190581745,0.4091436809418255,0,available,0,hard
qwen3.6:35b,1176,law,9,C,C,0.997028418019002,0.010400892155049607,0.9895991078449504,1,available,0,hard
qwen3.6:35b,1189,law,10,E,C,0.9040274232200977,0.18755911514157872,0.8124408848584213,0,available,0,hard
qwen3.6:35b,1191,law,10,J,H,0.5793246568434548,0.4411661803550222,0.5588338196449778,0,available,0,hard
qwen3.6:35b,1192,law,7,A,A,0.9988323380784684,0.005602894448167953,0.994397105551832,1,available,3,medium
qwen3.6:35b,1196,law,9,F,I,0.9110036251740463,0.1772301033328963,0.8227698966671038,0,available,0,hard
qwen3.6:35b,1202,law,4,C,C,0.6537033934270969,0.6925422368010286,0.30745776319897145,1,available,1,hard
qwen3.6:35b,1213,law,8,E,E,0.9996536592438997,0.0016845108417757775,0.9983154891582242,1,available,3,medium
qwen3.6:35b,1218,law,10,E,E,0.9926459960213319,0.022034795026407927,0.9779652049735921,1,available,1,hard
qwen3.6:35b,1222,law,10,H,F,0.9877896192596217,0.036956162949930677,0.9630438370500694,0,available,0,hard
qwen3.6:35b,1225,law,4,B,B,0.9614128693861854,0.13818946461015963,0.8618105353898404,1,available,5,easy
qwen3.6:35b,1236,law,9,C,C,0.9992799599222378,0.0033165124270575054,0.9966834875729425,1,available,2,medium
qwen3.6:35b,1238,law,10,J,E,0.9913953407794746,0.02603380944485839,0.9739661905551416,0,available,1,hard
qwen3.6:35b,1256,law,9,E,E,0.9980825388731085,0.00692474823457242,0.9930752517654275,1,available,3,medium
qwen3.6:35b,1262,law,10,H,H,0.9995872619748771,0.001961932884058925,0.9980380671159411,1,available,2,medium
qwen3.6:35b,1264,law,10,F,F,0.4605375237133634,0.6582926231717497,0.34170737682825025,1,available,0,hard
qwen3.6:35b,1269,law,10,G,F,0.9295107341980343,0.121933836891384,0.878066163108616,0,available,0,hard
qwen3.6:35b,1270,law,5,B,B,0.6042268053047151,0.44201930090079566,0.5579806990992043,1,available,4,easy
qwen3.6:35b,1286,law,4,C,C,0.9883221144953171,0.05225227473494863,0.9477477252650514,1,available,5,easy
qwen3.6:35b,1289,law,4,C,C,0.9999623142042399,0.0003338245149248826,0.9996661754850751,1,available,5,easy
qwen3.6:35b,1291,law,10,E,E,0.985393451365564,0.04349245061132454,0.9565075493886754,1,available,0,hard
qwen3.6:35b,1293,law,6,E,E,0.6528012320172137,0.6345281333674773,0.36547186663252273,1,available,0,hard
qwen3.6:35b,1297,law,4,B,C,0.6899740734658486,0.657393085556446,0.34260691444355396,0,available,0,hard
qwen3.6:35b,1309,law,10,E,E,0.790380630926045,0.26751207346459743,0.7324879265354025,1,available,3,medium
qwen3.6:35b,1324,law,10,B,D,0.9019870318688484,0.17128572538817124,0.8287142746118288,0,available,3,medium
qwen3.6:35b,1326,law,10,J,J,0.9995229640553983,0.0022225956472970527,0.9977774043527029,1,available,3,medium
qwen3.6:35b,1330,law,9,H,B,0.712611103556661,0.5210199518124163,0.47898004818758366,0,available,0,hard
qwen3.6:35b,1333,law,10,A,A,0.9847155498417466,0.04384673054217973,0.9561532694578203,1,available,2,medium
qwen3.6:35b,1341,law,9,G,A,0.6208735033559073,0.39930164610064006,0.60069835389936,0,available,0,hard
qwen3.6:35b,1357,law,10,I,E,0.7635488822737884,0.2748150568407229,0.7251849431592772,0,available,0,hard
qwen3.6:35b,1366,law,10,J,B,0.5509072340548792,0.47509346171815836,0.5249065382818416,0,available,0,hard
qwen3.6:35b,1373,law,10,C,C,0.9999851801210238,9.203490517710025e-05,0.9999079650948229,1,available,2,medium
qwen3.6:35b,1376,law,10,I,I,0.9997845924886417,0.0010066109480154125,0.9989933890519845,1,available,4,easy
qwen3.6:35b,1382,law,4,A,A,0.6555536402469521,0.6563570135594184,0.34364298644058155,1,available,5,easy
qwen3.6:35b,1386,law,10,I,E,0.7388104171905365,0.40341140425835187,0.5965885957416481,0,available,0,hard
qwen3.6:35b,1389,law,10,F,H,0.743228394406459,0.25698362906439415,0.7430163709356059,0,available,1,hard
qwen3.6:35b,1395,law,10,B,B,0.7801089092363516,0.2913730443360934,0.7086269556639067,1,available,4,easy
qwen3.6:35b,1404,law,10,I,I,0.9742031681855107,0.07259238007660235,0.9274076199233976,1,available,0,hard
qwen3.6:35b,1406,law,10,B,D,0.636201772627365,0.4252333981789306,0.5747666018210694,0,available,0,hard
qwen3.6:35b,1416,law,10,I,E,0.5750478354047202,0.31076697489281685,0.6892330251071832,0,available,0,hard
qwen3.6:35b,1433,law,10,D,B,0.3276802694733121,0.7169778182473553,0.2830221817526447,0,available,1,hard
qwen3.6:35b,1452,law,10,D,D,0.9982004309702457,0.006527400880189977,0.99347259911981,1,available,4,easy
qwen3.6:35b,1461,law,9,D,B,0.38814399514500325,0.50597988500264,0.49402011499736,0,available,1,hard
qwen3.6:35b,1481,law,9,D,D,0.9998499212231223,0.0007752324065188511,0.9992247675934811,1,available,2,medium
qwen3.6:35b,1494,law,8,A,A,0.999985902192988,9.43940925464985e-05,0.9999056059074535,1,available,4,easy
qwen3.6:35b,1498,law,10,G,G,0.648415119386276,0.504479892728958,0.495520107271042,1,available,3,medium
qwen3.6:35b,1506,law,10,H,H,0.9992424895512392,0.00331780424231831,0.9966821957576817,1,available,2,medium
qwen3.6:35b,1509,law,7,F,F,0.9994627680338242,0.002544111692312091,0.9974558883076879,1,available,3,medium
qwen3.6:35b,1515,law,10,I,J,0.811408977794684,0.29364509649615694,0.706354903503843,0,available,0,hard
qwen3.6:35b,1524,law,10,F,F,0.9456955174345707,0.09561711074357877,0.9043828892564212,1,available,0,hard
qwen3.6:35b,1526,law,10,I,E,0.9845324161814373,0.04317080103488325,0.9568291989651168,0,available,0,hard
qwen3.6:35b,1532,law,7,A,F,0.9735211103378594,0.07552694616895661,0.9244730538310434,0,available,0,hard
qwen3.6:35b,1544,law,10,I,I,0.9801169414258205,0.05325505134503373,0.9467449486549663,1,available,0,hard
qwen3.6:35b,1550,law,10,G,G,0.587887333428182,0.3421909271355947,0.6578090728644053,1,available,0,hard
qwen3.6:35b,1553,law,9,B,B,0.9875397204899611,0.03648963861422884,0.9635103613857712,1,available,0,hard
qwen3.6:35b,1554,law,8,G,G,0.9980596046751455,0.0074683240261852885,0.9925316759738148,1,available,1,hard
qwen3.6:35b,1566,law,9,E,D,0.6788214135948275,0.42044904951087586,0.5795509504891241,0,available,0,hard
qwen3.6:35b,1569,law,9,A,A,0.7289096427092688,0.42532121380878923,0.5746787861912108,1,available,0,hard
qwen3.6:35b,1635,law,9,C,E,0.48245780694309165,0.6009884332714983,0.3990115667285017,0,available,2,medium
qwen3.6:35b,1647,law,10,A,C,0.6786874607426873,0.3660130222193985,0.6339869777806015,0,available,0,hard
qwen3.6:35b,1656,law,9,G,C,0.655022267872701,0.5335938942627947,0.4664061057372053,0,available,0,hard
